231,2/16/2021,577.44,8,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,100
232,3/3/2021,1029.99,2,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,53
233,3/18/2021,1685.8,9,primis in faucibus orci luctus et ultrices posuere cubilia curae donec,14
234,9/17/2021,1897.74,10,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,20
235,3/4/2021,266.93,4,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,70
236,2/12/2021,1660.4,1,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,91
237,4/6/2021,1137.85,1,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,92
238,8/14/2021,583.99,9,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,27
239,8/1/2021,886.1,4,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,61
240,1/13/2021,1133.45,5,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,26
241,4/10/2021,664.47,3,morbi ut odio cras mi pede malesuada in imperdiet et commodo,26
242,6/11/2021,1167.99,9,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,51
243,10/7/2021,1592.23,8,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,60
244,10/5/2021,1482.43,10,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,40
245,7/29/2021,1165.62,1,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,58
246,2/25/2021,872.14,10,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,94
247,10/17/2021,564.3,5,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,47
248,8/28/2021,1169.11,5,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,67
249,8/9/2021,1659.44,10,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,82
250,1/27/2021,989.73,8,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,77
251,9/1/2021,1693.16,10,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,44
252,3/3/2021,188.58,3,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,86
253,1/15/2021,719.28,2,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,20
254,8/1/2021,1215.91,1,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,79
255,5/1/2021,818.17,2,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,90
256,2/23/2021,282.33,10,libero nam dui proin leo odio porttitor id consequat in consequat ut,72
257,4/19/2021,1423.96,9,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,88
258,1/26/2021,3.6,9,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,45
259,5/21/2021,1521.94,5,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,19
260,10/6/2021,904.43,8,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,66
261,1/4/2021,1369.18,8,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,87
262,8/9/2021,1071.11,9,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,70
263,2/21/2021,783.02,6,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,83
264,4/9/2021,205.22,10,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,75
265,8/26/2021,954.43,6,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,67
266,2/3/2021,1617.68,5,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,64
267,9/18/2021,871.14,10,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,91
268,2/5/2021,1546.33,5,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,82
269,8/27/2021,1416.09,1,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,82
270,8/21/2021,1909.02,10,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,25
271,10/17/2021,1707.99,2,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,58
272,6/10/2021,387.5,6,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,100
273,10/3/2021,676.35,8,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,33
274,4/8/2021,187.1,4,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,100
275,5/17/2021,1705.46,7,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,75
276,8/9/2021,442.59,3,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,53
277,5/24/2021,308.18,5,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo,16
278,7/7/2021,518.61,7,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,71
279,2/16/2021,59.9,9,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,48
280,3/4/2021,1718.85,10,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,64
281,6/30/2021,212.2,3,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,57
282,3/20/2021,152.87,9,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,44
283,1/6/2021,849.3,7,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,46
284,6/28/2021,1823.21,3,mauris morbi non lectus aliquam sit amet diam in magna bibendum,63
285,9/5/2021,1078.37,10,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,98
286,3/17/2021,1686.54,8,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,73
287,2/18/2021,1080.46,1,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,25
288,5/20/2021,52.75,5,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,47
289,3/11/2021,1412.64,10,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,87
290,3/14/2021,770.6,3,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat,97
291,9/5/2021,652.18,6,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,42
292,1/19/2021,416.88,9,porttitor pede justo eu massa donec dapibus duis at velit,20
293,4/11/2021,251.42,5,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,85
294,1/9/2021,1424.52,6,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,23
295,4/22/2021,557.32,7,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,23
296,6/21/2021,58.33,6,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,64
297,9/23/2021,1730.35,7,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,73
298,3/8/2021,1536.89,8,sed vestibulum sit amet cursus id turpis integer aliquet massa,94
299,10/6/2021,1078.49,5,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,35
300,7/18/2021,1680.35,9,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,87
301,7/27/2021,1097.57,4,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,96
302,6/18/2021,1835.99,1,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,39
303,3/9/2021,1025.8,6,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,64
304,4/25/2021,866.98,5,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,22
305,1/1/2021,804.42,10,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,22
306,1/21/2021,1944.78,5,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,59
307,10/8/2021,276.76,8,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,79
308,6/1/2021,1886.03,6,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,28
309,8/14/2021,1386.22,3,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,23
310,5/19/2021,1529.29,8,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,93
311,6/12/2021,513.63,9,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,85
312,8/19/2021,1981.73,5,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,27
313,2/7/2021,386.63,8,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,29
314,1/15/2021,1161.94,8,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,67
315,5/2/2021,1083.07,3,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,52
316,6/3/2021,1085.74,5,erat id mauris vulputate elementum nullam varius nulla facilisi cras,43
317,5/21/2021,1517.66,3,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,43
318,3/18/2021,1522.64,9,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,20
319,6/20/2021,1539.36,4,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,63
320,5/10/2021,355.6,2,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,49
321,4/20/2021,1623.93,4,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,51
322,5/6/2021,1752.24,5,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,68
323,8/19/2021,84.65,7,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,78
324,1/22/2021,469.55,9,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,18
325,10/13/2021,153.25,6,in lacus curabitur at ipsum ac tellus semper interdum mauris,92
326,6/4/2021,1233.51,6,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,39
327,5/3/2021,599.34,3,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,55
328,10/2/2021,1788.64,3,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,79
329,4/13/2021,915.05,2,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,42
330,2/5/2021,917.72,8,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,55
331,4/3/2021,953.04,5,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,47
332,4/10/2021,1085.55,7,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,65
333,8/31/2021,1997.91,2,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,15
334,3/8/2021,1908.57,8,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,47
335,7/19/2021,1009.1,1,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,72
336,8/24/2021,1157.39,5,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,58
337,9/23/2021,221.66,10,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,99
338,6/21/2021,1723.47,1,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu,55
339,9/22/2021,358.72,6,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,41
340,2/17/2021,1543.86,8,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,24
341,8/8/2021,1853.22,7,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,26
342,6/4/2021,1091.5,1,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,30
343,8/17/2021,1909.94,6,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,97
344,2/23/2021,1317.42,1,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,28
345,5/24/2021,294.58,2,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,64
346,2/5/2021,1843.09,1,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,47
347,1/6/2021,1418.13,6,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,96
348,8/11/2021,789.37,8,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,45
349,2/25/2021,1640.49,1,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,44
350,1/5/2021,702.98,3,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,28
351,7/24/2021,160.9,5,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,13
352,4/19/2021,1312.27,9,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,80
353,2/17/2021,786.39,1,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,61
354,9/8/2021,826.53,5,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,68
355,7/30/2021,1406.82,9,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,81
356,3/2/2021,771.42,1,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,19
357,7/3/2021,1216.78,6,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,49
358,9/1/2021,648.85,2,sed magna at nunc commodo placerat praesent blandit nam nulla,15
359,7/22/2021,1162.85,7,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,68
360,1/28/2021,1914.47,1,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,31
361,5/18/2021,90.92,2,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,25
362,6/2/2021,1970.37,5,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,37
363,6/7/2021,1960.08,4,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,35
364,2/2/2021,427.89,10,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,82
365,5/27/2021,1283.95,3,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,99
366,6/30/2021,763.88,10,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas,48
367,9/22/2021,574.47,5,blandit mi in porttitor pede justo eu massa donec dapibus,65
368,8/12/2021,1267.85,2,donec posuere metus vitae ipsum aliquam non mauris morbi non,12
369,9/2/2021,1611.75,9,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,66
370,2/3/2021,168.33,10,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,45
371,2/5/2021,667.56,6,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,54
372,8/3/2021,1113.29,8,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,45
373,4/12/2021,25.8,6,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,78
374,4/8/2021,1684.45,10,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,88
375,10/3/2021,1528.96,8,donec vitae nisi nam ultrices libero non mattis pulvinar nulla,59
376,6/7/2021,1117.5,9,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,88
377,1/2/2021,687.63,9,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,55
378,8/5/2021,1880.9,5,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,93
379,8/7/2021,1089.08,7,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,11
380,10/15/2021,830.19,8,velit eu est congue elementum in hac habitasse platea dictumst,89
381,6/15/2021,1113.04,7,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,49
382,4/4/2021,1015.56,3,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,97
383,4/6/2021,205.42,8,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,35
384,6/4/2021,1346.27,4,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,32
385,1/29/2021,257.43,9,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,32
386,1/20/2021,1626.18,2,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,58
387,6/9/2021,380.46,2,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,54
388,2/6/2021,1837.91,3,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,60
389,7/11/2021,1098.24,3,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,89
390,4/22/2021,1669.44,9,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,92
391,4/29/2021,1626.15,7,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,88
392,2/5/2021,372.74,9,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,51
393,6/6/2021,663.84,9,est risus auctor sed tristique in tempus sit amet sem fusce,54
394,9/5/2021,872.91,4,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,98
395,4/13/2021,15.26,1,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,95
396,3/15/2021,19.4,6,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,42
397,7/11/2021,1822.96,9,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,18
398,7/10/2021,1633.6,8,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,64
399,10/11/2021,678.21,1,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,65
400,3/31/2021,1748.06,4,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,46
401,6/2/2021,1233.74,8,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,42
402,4/21/2021,685.78,10,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,37
403,9/15/2021,226.02,10,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,45
404,6/8/2021,113.09,2,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,16
405,10/8/2021,146.24,7,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,82
406,1/10/2021,1553.29,10,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,77
407,4/1/2021,832.98,5,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,18
408,9/29/2021,407.53,8,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,98
409,4/11/2021,1710.26,7,nunc purus phasellus in felis donec semper sapien a libero,21
410,4/19/2021,1729.87,5,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,15
411,1/24/2021,1674.8,10,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,49
412,9/9/2021,1147.37,8,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,42
413,1/1/2021,1490.06,2,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,37
414,2/17/2021,1385.53,6,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,46
415,4/9/2021,942.31,8,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,91
416,8/22/2021,174.27,6,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,54
417,9/25/2021,291.32,1,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,61
418,7/15/2021,1852.91,3,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,62
419,5/17/2021,1927.14,3,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,89
420,5/11/2021,518.22,10,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,78
421,6/1/2021,1362.21,3,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,86
422,7/4/2021,1979.92,9,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,35
423,5/13/2021,574.38,8,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,40
424,1/3/2021,418.4,8,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,34
425,3/10/2021,312.74,3,donec ut dolor morbi vel lectus in quam fringilla rhoncus,47
426,4/9/2021,537.93,2,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,55
427,9/9/2021,1126.0,3,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,72
428,3/19/2021,1060.68,4,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,11
429,1/20/2021,83.87,6,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,95
430,2/18/2021,1247.73,2,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,66
431,8/30/2021,1354.13,7,proin risus praesent lectus vestibulum quam sapien varius ut blandit,37
432,3/31/2021,1567.77,8,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,59
433,2/1/2021,1830.31,7,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,35
434,7/3/2021,1708.4,3,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,22
435,9/2/2021,11.71,7,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,93
436,4/28/2021,696.68,3,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,34
437,7/4/2021,1714.12,9,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,34
438,3/7/2021,1328.88,6,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,41
439,3/28/2021,905.21,2,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,74
440,3/7/2021,491.2,5,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,66
441,9/10/2021,99.03,8,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,55
442,2/24/2021,1630.3,6,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,19
443,2/8/2021,1861.0,9,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,85
444,5/7/2021,51.42,2,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,88
445,6/20/2021,575.82,10,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,78
446,3/24/2021,374.09,5,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,32
447,5/7/2021,453.81,9,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,38
448,8/15/2021,1329.52,8,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,58
449,4/24/2021,1163.49,1,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,82
450,9/27/2021,850.8,9,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,70
451,8/13/2021,876.56,7,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum,28
452,3/31/2021,1483.79,6,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,84
453,6/7/2021,1295.84,10,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,69
454,5/23/2021,1038.06,7,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,27
455,9/3/2021,1214.14,7,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,51
456,9/25/2021,1569.83,6,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,30
457,5/26/2021,1034.99,6,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,10
458,3/19/2021,123.25,3,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,93
459,1/21/2021,833.52,1,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,68
460,5/21/2021,1193.42,4,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,60
